The Driver List in Sorted Order is:

UID		License No.	Penalty
1032032,	2489483,	0
1032032,	2489483,	0
1033074,	6771222,	0
1033074,	6771222,	0
1033363,	7260161,	0
1033363,	7260161,	0
1033392,	2546124,	0
1033392,	2546124,	0
1033481,	3690045,	0
1033481,	3690045,	0
1033821,	5976501,	0
1033821,	5976501,	0
1033856,	1922775,	0
1033856,	1922775,	0
1034135,	9887334,	0
1034135,	9887334,	0
1034164,	8658730,	0
1034164,	8658730,	0
1034174,	8905865,	0
1034174,	8905865,	0
1034834,	3098993,	0
1034834,	3098993,	0
1036547,	7081646,	0
1036547,	7081646,	0
1036628,	1559070,	0
1036628,	1559070,	0
1037483,	9811500,	0
1037483,	9811500,	0
1037749,	1727589,	0
1037749,	1727589,	0
1038632,	1171330,	0
1038632,	1171330,	0
1039110,	3734962,	0
1039110,	3734962,	0
1039707,	5392957,	0
1039707,	5392957,	0
1040371,	4083437,	0
1040371,	4083437,	0
1040697,	6415448,	0
1040697,	6415448,	0
1040945,	2753529,	0
1040945,	2753529,	0
1041238,	7886154,	0
1041238,	7886154,	0
1041269,	1608179,	0
1041269,	1608179,	0
1042398,	7418135,	0
1042398,	7418135,	0
1042402,	4802105,	0
1042402,	4802105,	0
1042885,	5801676,	0
1042885,	5801676,	0
1042967,	5579828,	0
1042967,	5579828,	0
1043125,	6624867,	0
1043125,	6624867,	0
1043526,	4470589,	0
1043526,	4470589,	0
1044262,	9444112,	0
1044262,	9444112,	0
1044611,	3556644,	0
1044611,	3556644,	0
1045047,	2884204,	0
1045047,	2884204,	0
1045141,	8101250,	0
1045141,	8101250,	0
1045387,	1900964,	0
1045387,	1900964,	0
1046184,	2275532,	0
1046184,	2275532,	0
1046637,	5256214,	0
1046637,	5256214,	0
1048235,	1754251,	0
1048235,	1754251,	0
1048260,	2561346,	0
1048260,	2561346,	0
1048304,	3107780,	0
1048304,	3107780,	0
1048411,	7102171,	0
1048411,	7102171,	0
1049024,	6289919,	0
1049024,	6289919,	0
1050418,	2795039,	0
1050418,	2795039,	0
1050854,	1615152,	0
1050854,	1615152,	0
1052094,	3619694,	0
1052094,	3619694,	0
1053919,	7737087,	0
1053919,	7737087,	0
1054495,	7244538,	0
1054495,	7244538,	0
1054577,	3017861,	0
1054577,	3017861,	0
1055220,	3516831,	0
1055220,	3516831,	0
1055537,	5999467,	0
1055537,	5999467,	0
1056451,	4821991,	0
1056451,	4821991,	0
1057054,	8419429,	0
1057054,	8419429,	0
1057560,	2132966,	0
1057560,	2132966,	0
1058325,	8095332,	0
1058325,	8095332,	0
1058482,	6407618,	0
1058482,	6407618,	0
1058691,	6013828,	0
1058691,	6013828,	0
1059122,	7840221,	0
1059122,	7840221,	0
1059256,	6461198,	0
1059256,	6461198,	0
1059811,	4923052,	0
1059811,	4923052,	0
1061382,	4311084,	0
1061382,	4311084,	0
1061747,	2223818,	0
1061747,	2223818,	0
1062450,	4257204,	0
1062450,	4257204,	0
1062623,	2495195,	0
1062623,	2495195,	0
1063103,	7257789,	0
1063103,	7257789,	0
1063149,	1315613,	0
1063149,	1315613,	0
1063623,	6159069,	0
1063623,	6159069,	0
1065857,	3473897,	0
1065857,	3473897,	0
1066595,	5116618,	0
1066595,	5116618,	0
1067015,	3922725,	0
1067015,	3922725,	0
1067372,	1191176,	0
1067372,	1191176,	0
1067405,	9224749,	0
1067405,	9224749,	0
1067510,	8864920,	0
1067510,	8864920,	0
1067587,	3564541,	0
1067587,	3564541,	0
1067704,	3859201,	0
1067704,	3859201,	0
1068678,	7600207,	0
1068678,	7600207,	0
1068743,	7388789,	0
1068743,	7388789,	0
1069098,	7465050,	0
1069098,	7465050,	0
1069343,	3715396,	0
1069343,	3715396,	0
1069486,	9301258,	0
1069486,	9301258,	0
1069812,	8685126,	0
1069812,	8685126,	0
1070243,	6851452,	0
1070243,	6851452,	0
1070501,	2211404,	0
1070501,	2211404,	0
1071283,	8745657,	0
1071283,	8745657,	0
1072190,	4419736,	0
1072190,	4419736,	0
1072787,	4057109,	0
1072787,	4057109,	0
1072850,	5866534,	0
1072850,	5866534,	0
1073084,	4972200,	0
1073084,	4972200,	0
1073772,	3837110,	0
1073772,	3837110,	0
1075514,	7098848,	0
1075514,	7098848,	0
1075637,	4627363,	0
1075637,	4627363,	0
1075783,	9979194,	0
1075783,	9979194,	0
1075933,	1694448,	0
1075933,	1694448,	0
1075946,	6796349,	0
1075946,	6796349,	0
1077451,	5293121,	0
1077451,	5293121,	0
1077938,	6169482,	0
1077938,	6169482,	0
1079087,	1979776,	0
1079087,	1979776,	0
1079531,	2700971,	0
1079531,	2700971,	0
1079890,	8547024,	0
1079890,	8547024,	0
1079899,	1289652,	0
1079899,	1289652,	0
1080611,	8396783,	0
1080611,	8396783,	0
1080636,	3470606,	0
1080636,	3470606,	0
1080794,	2258630,	0
1080794,	2258630,	0
1081676,	9064267,	0
1081676,	9064267,	0
1081813,	9055285,	0
1081813,	9055285,	0
1082352,	4556491,	0
1082352,	4556491,	0
1082441,	6688494,	0
1082441,	6688494,	0
1082807,	2781283,	0
1082807,	2781283,	0
1083103,	7115912,	0
1083103,	7115912,	0
1083849,	5399613,	0
1083849,	5399613,	0
1084167,	1942141,	0
1084167,	1942141,	0
1084213,	5137971,	0
1084213,	5137971,	0
1084833,	2669997,	0
1084833,	2669997,	0
1085050,	6249323,	0
1085050,	6249323,	0
1086152,	9754530,	0
1086152,	9754530,	0
1086477,	5589365,	0
1086477,	5589365,	0
1087748,	1563352,	0
1087748,	1563352,	0
1087913,	6351296,	0
1087913,	6351296,	0
1089194,	8936214,	0
1089194,	8936214,	0
1089812,	9398630,	0
1089812,	9398630,	0
1090039,	5735409,	0
1090039,	5735409,	0
1090933,	9022077,	0
1090933,	9022077,	0
1091086,	9178419,	0
1091086,	9178419,	0
1091192,	4786869,	0
1091192,	4786869,	0
1091724,	8957452,	0
1091724,	8957452,	0
1093093,	2861705,	0
1093093,	2861705,	0
1093451,	6867822,	0
1093451,	6867822,	0
1093550,	1944899,	0
1093550,	1944899,	0
1093951,	6763326,	0
1093951,	6763326,	0
1093956,	7994762,	0
1093956,	7994762,	0
1094938,	5357788,	0
1094938,	5357788,	0
1096511,	7807901,	0
1096511,	7807901,	0
1096681,	8932588,	0
1096681,	8932588,	0
1097199,	5692495,	0
1097199,	5692495,	0
1098094,	3508834,	0
1098094,	3508834,	0
1098262,	4947143,	0
1098262,	4947143,	0
1098508,	3599894,	0
1098508,	3599894,	0
1098829,	8258482,	0
1098829,	8258482,	0
1098846,	9941016,	0
1098846,	9941016,	0
1098870,	7020902,	0
1098870,	7020902,	0
1099444,	6598235,	0
1099444,	6598235,	0
1099510,	6504203,	0
1099510,	6504203,	0
1099699,	9545698,	0
1099699,	9545698,	0
1099773,	6219861,	0
1099773,	6219861,	0
1099887,	1605159,	0
1099887,	1605159,	0
1099991,	7290245,	0
1099991,	7290245,	0
1100581,	6551733,	0
1100581,	6551733,	0
1100955,	4961284,	0
1100955,	4961284,	0
1101809,	1135584,	0
1101809,	1135584,	0
1101848,	7735431,	0
1101848,	7735431,	0
1101904,	1899577,	0
1101904,	1899577,	0
1102979,	4004129,	0
1102979,	4004129,	0
1103685,	7888157,	0
1103685,	7888157,	0
1103966,	8688954,	0
1103966,	8688954,	0
1104065,	4715697,	0
1104065,	4715697,	0
1104625,	5730623,	0
1104625,	5730623,	0
1105650,	2229973,	0
1105650,	2229973,	0
1106112,	5753218,	0
1106112,	5753218,	0
1106175,	1234687,	0
1106175,	1234687,	0
1106381,	3082036,	0
1106381,	3082036,	0
1106974,	8149808,	0
1106974,	8149808,	0
1107187,	5572519,	0
1107187,	5572519,	0
1107717,	8577554,	0
1107717,	8577554,	0
1107746,	1324676,	0
1107746,	1324676,	0
1109069,	7947648,	0
1109069,	7947648,	0
1109240,	2197107,	0
1109240,	2197107,	0
1109891,	1620654,	0
1109891,	1620654,	0
1110251,	1307472,	0
1110251,	1307472,	0
1110992,	5658711,	0
1110992,	5658711,	0
1111208,	9434686,	0
1111208,	9434686,	0
1111301,	7595292,	0
1111301,	7595292,	0
1111604,	1193494,	0
1111604,	1193494,	0
1111798,	5526956,	0
1111798,	5526956,	0
1112517,	1847605,	0
1112517,	1847605,	0
1112934,	6141209,	0
1112934,	6141209,	0
1112948,	2603743,	0
1112948,	2603743,	0
1114227,	4776404,	0
1114227,	4776404,	0
1114757,	7844419,	0
1114757,	7844419,	0
1115500,	6254889,	0
1115500,	6254889,	0
1115633,	2417576,	0
1115633,	2417576,	0
1115662,	3142399,	0
1115662,	3142399,	0
1115690,	1575732,	0
1115690,	1575732,	0
1115921,	3826943,	0
1115921,	3826943,	0
1116429,	4351550,	0
1116429,	4351550,	0
1117294,	8407278,	0
1117294,	8407278,	0
1117424,	4338128,	0
1117424,	4338128,	0
1117608,	3465313,	0
1117608,	3465313,	0
1118153,	3376920,	0
1118153,	3376920,	0
1118161,	9182048,	0
1118161,	9182048,	0
1119219,	7444381,	0
1119219,	7444381,	0
1119555,	6961841,	0
1119555,	6961841,	0
1119588,	6094470,	0
1119588,	6094470,	0
1120307,	3335797,	0
1120307,	3335797,	0
1120455,	5947295,	0
1120455,	5947295,	0
1120550,	9130906,	0
1120550,	9130906,	0
1120756,	1382542,	0
1120756,	1382542,	0
1120789,	2359690,	0
1120789,	2359690,	0
1121378,	2588930,	0
1121378,	2588930,	0
1121748,	5263429,	0
1121748,	5263429,	0
1121806,	6673546,	0
1121806,	6673546,	0
1122671,	7340564,	0
1122671,	7340564,	0
1122932,	7345927,	0
1122932,	7345927,	0
1122940,	9661545,	0
1122940,	9661545,	0
1123203,	8129791,	0
1123203,	8129791,	0
1123490,	3070929,	0
1123490,	3070929,	0
1123819,	6476404,	0
1123819,	6476404,	0
1123859,	2399004,	0
1123859,	2399004,	0
1124426,	2141701,	0
1124426,	2141701,	0
1124668,	3748906,	0
1124668,	3748906,	0
1125057,	4098936,	0
1125057,	4098936,	0
1125832,	3239062,	0
1125832,	3239062,	0
1125948,	9208972,	0
1125948,	9208972,	0
1126217,	9706327,	0
1126217,	9706327,	0
1126282,	6785023,	0
1126282,	6785023,	0
1127214,	5331870,	0
1127214,	5331870,	0
1128361,	2055793,	0
1128361,	2055793,	0
1128700,	1112729,	0
1128700,	1112729,	0
1129442,	4021863,	0
1129442,	4021863,	0
1129463,	9076624,	0
1129463,	9076624,	0
1129508,	5484841,	0
1129508,	5484841,	0
1129778,	6852097,	0
1129778,	6852097,	0
1131201,	8122092,	0
1131201,	8122092,	0
1132199,	9182865,	0
1132199,	9182865,	0
1133704,	3881478,	0
1133704,	3881478,	0
1133941,	9508380,	0
1133941,	9508380,	0
1134130,	6569745,	0
1134130,	6569745,	0
1134167,	5561620,	0
1134167,	5561620,	0
1134435,	1808408,	0
1134435,	1808408,	0
1134535,	3002742,	0
1134535,	3002742,	0
1134597,	7618472,	0
1134597,	7618472,	0
1134924,	3868315,	0
1134924,	3868315,	0
1134957,	7774696,	0
1134957,	7774696,	0
1135841,	9507733,	0
1135841,	9507733,	0
1135923,	2182668,	0
1135923,	2182668,	0
1136264,	7466161,	0
1136264,	7466161,	0
1137375,	8751076,	0
1137375,	8751076,	0
1137975,	6261903,	0
1137975,	6261903,	0
1138270,	8175150,	0
1138270,	8175150,	0
1139886,	5673079,	0
1139886,	5673079,	0
1140335,	6804600,	0
1140335,	6804600,	0
1140948,	5000344,	0
1140948,	5000344,	0
1140985,	6014636,	0
1140985,	6014636,	0
1141359,	1154170,	0
1141359,	1154170,	0
1141785,	1881783,	0
1141785,	1881783,	0
1142389,	2823338,	0
1142389,	2823338,	0
1142758,	9805435,	0
1142758,	9805435,	0
1142893,	4759458,	0
1142893,	4759458,	0
1143314,	9071157,	0
1143314,	9071157,	0
1143607,	4335726,	0
1143607,	4335726,	0
1144245,	4331071,	0
1144245,	4331071,	0
1144746,	6652433,	0
1144746,	6652433,	0
1144804,	5177716,	0
1144804,	5177716,	0
1145058,	4933316,	0
1145058,	4933316,	0
1145064,	2368886,	0
1145064,	2368886,	0
1145567,	8161983,	0
1145567,	8161983,	0
1145740,	5764460,	0
1145740,	5764460,	0
1146019,	7910510,	0
1146019,	7910510,	0
1146172,	5391533,	0
1146172,	5391533,	0
1146306,	8058133,	0
1146306,	8058133,	0
1150407,	5308969,	0
1150407,	5308969,	0
1150683,	6914389,	0
1150683,	6914389,	0
1150808,	7533191,	0
1150808,	7533191,	0
1151666,	5491091,	0
1151666,	5491091,	0
1151955,	7519223,	0
1151955,	7519223,	0
1152399,	9351601,	0
1152399,	9351601,	0
1152710,	8701750,	0
1152710,	8701750,	0
1152868,	4520608,	0
1152868,	4520608,	0
1153086,	7733153,	0
1153086,	7733153,	0
1153426,	3899445,	0
1153426,	3899445,	0
1153752,	3911484,	0
1153752,	3911484,	0
1154149,	9149332,	0
1154149,	9149332,	0
1155170,	7417801,	0
1155170,	7417801,	0
1155761,	7333347,	0
1155761,	7333347,	0
1155905,	5563080,	0
1155905,	5563080,	0
1156661,	9157983,	0
1156661,	9157983,	0
1156907,	5561811,	0
1156907,	5561811,	0
1157004,	6779574,	0
1157004,	6779574,	0
1157737,	4052059,	0
1157737,	4052059,	0
1157905,	2512645,	0
1157905,	2512645,	0
1159458,	4265904,	0
1159458,	4265904,	0
1160532,	4660869,	0
1160532,	4660869,	0
1160536,	4899964,	0
1160536,	4899964,	0
1161193,	2913243,	0
1161193,	2913243,	0
1161604,	4947114,	0
1161604,	4947114,	0
1161621,	6801181,	0
1161621,	6801181,	0
1161948,	4876399,	0
1161948,	4876399,	0
1162279,	8562639,	0
1162279,	8562639,	0
1162738,	9383505,	0
1162738,	9383505,	0
1163229,	9240962,	0
1163229,	9240962,	0
1163859,	8549956,	0
1163859,	8549956,	0
1163861,	7351913,	0
1163861,	7351913,	0
1164753,	9020301,	0
1164753,	9020301,	0
1165170,	2494350,	0
1165170,	2494350,	0
1165282,	1001451,	0
1165282,	1001451,	0
1165300,	9961189,	0
1165300,	9961189,	0
1165690,	2498965,	0
1165690,	2498965,	0
1165877,	3697720,	0
1165877,	3697720,	0
1166030,	4247584,	0
1166030,	4247584,	0
1166679,	1462758,	0
1166679,	1462758,	0
1166767,	9810864,	0
1166767,	9810864,	0
1168545,	6760110,	0
1168545,	6760110,	0
1169054,	6117639,	0
1169054,	6117639,	0
1169207,	4493716,	0
1169207,	4493716,	0
1169230,	2536534,	0
1169230,	2536534,	0
1169360,	2977099,	0
1169360,	2977099,	0
1169614,	4638132,	0
1169614,	4638132,	0
1169615,	7534519,	0
1169615,	7534519,	0
1170355,	1183216,	0
1170355,	1183216,	0
1171397,	1451146,	0
1171397,	1451146,	0
1172213,	7918901,	0
1172213,	7918901,	0
1173494,	4638133,	0
1173494,	4638133,	0
1173666,	2614786,	0
1173666,	2614786,	0
1174003,	9527295,	0
1174003,	9527295,	0
1174177,	3812264,	0
1174177,	3812264,	0
1175698,	2618344,	0
1175698,	2618344,	0
1176113,	1271000,	0
1176113,	1271000,	0
1176605,	3995523,	0
1176605,	3995523,	0
1176648,	8994891,	0
1176648,	8994891,	0
1176918,	2370166,	0
1176918,	2370166,	0
1177127,	1081171,	0
1177127,	1081171,	0
1177808,	6245490,	0
1177808,	6245490,	0
1178262,	3872489,	0
1178262,	3872489,	0
1178762,	1698235,	0
1178762,	1698235,	0
1178948,	3603874,	0
1178948,	3603874,	0
1180527,	8935941,	0
1180527,	8935941,	0
1181934,	8054189,	0
1181934,	8054189,	0
1183091,	1389812,	0
1183091,	1389812,	0
1183266,	8396728,	0
1183266,	8396728,	0
1183974,	9132107,	0
1183974,	9132107,	0
1184225,	5883240,	0
1184225,	5883240,	0
1184566,	8456391,	0
1184566,	8456391,	0
1184847,	8184830,	0
1184847,	8184830,	0
1186044,	4767591,	0
1186044,	4767591,	0
1186086,	4699223,	0
1186086,	4699223,	0
1186521,	9791583,	0
1186521,	9791583,	0
1187538,	8045666,	0
1187538,	8045666,	0
1187806,	7037015,	0
1187806,	7037015,	0
1188036,	2448927,	0
1188036,	2448927,	0
1188653,	5978367,	0
1188653,	5978367,	0
1188661,	2420770,	0
1188661,	2420770,	0
1188784,	9792552,	0
1188784,	9792552,	0
1188878,	9663729,	0
1188878,	9663729,	0
1190879,	3305891,	0
1190879,	3305891,	0
1191192,	1311646,	0
1191192,	1311646,	0
1191474,	2228568,	0
1191474,	2228568,	0
1192099,	7012221,	0
1192099,	7012221,	0
1192535,	9146700,	0
1192535,	9146700,	0
1192558,	1481698,	0
1192558,	1481698,	0
1192686,	9689108,	0
1192686,	9689108,	0
1193193,	2952245,	0
1193193,	2952245,	0
1193377,	7366921,	0
1193377,	7366921,	0
1194065,	4390250,	0
1194065,	4390250,	0
1194238,	7052641,	0
1194238,	7052641,	0
1194496,	7002608,	0
1194496,	7002608,	0
1194539,	5457028,	0
1194539,	5457028,	0
1195118,	2859248,	0
1195118,	2859248,	0
1195236,	5460801,	0
1195236,	5460801,	0
1195268,	6632841,	0
1195268,	6632841,	0
1196191,	7263484,	0
1196191,	7263484,	0
1197122,	9915221,	0
1197122,	9915221,	0
1197296,	1669405,	0
1197296,	1669405,	0
1197414,	8034007,	0
1197414,	8034007,	0
1197516,	3897833,	0
1197516,	3897833,	0
1197584,	4833634,	0
1197584,	4833634,	0
1197640,	3438260,	0
1197640,	3438260,	0
1198314,	5772075,	0
1198314,	5772075,	0
1198455,	5483418,	0
1198455,	5483418,	0
1199307,	7984374,	0
1199307,	7984374,	0
1200389,	4013648,	0
1200389,	4013648,	0
1200689,	2613422,	0
1200689,	2613422,	0
1201845,	7412372,	0
1201845,	7412372,	0
1202037,	3431444,	0
1202037,	3431444,	0
1202931,	8444528,	0
1202931,	8444528,	0
1203635,	7311645,	0
1203635,	7311645,	0
1204138,	7706708,	0
1204138,	7706708,	0
1204322,	2483262,	0
1204322,	2483262,	0
1205913,	3901042,	0
1205913,	3901042,	0
1206156,	7226447,	0
1206156,	7226447,	0
1207697,	2676737,	0
1207697,	2676737,	0
1207764,	4662017,	0
1207764,	4662017,	0
1207917,	2299116,	0
1207917,	2299116,	0
1209039,	7826145,	0
1209039,	7826145,	0
1209049,	5969700,	0
1209049,	5969700,	0
1209589,	4562299,	0
1209589,	4562299,	0
1210036,	4224503,	0
1210036,	4224503,	0
1211409,	6269045,	0
1211409,	6269045,	0
1211708,	1805996,	0
1211708,	1805996,	0
1211894,	3880159,	0
1211894,	3880159,	0
1212400,	9443592,	0
1212400,	9443592,	0
1212673,	6361344,	0
1212673,	6361344,	0
1213025,	9523966,	0
1213025,	9523966,	0
1213786,	6159606,	0
1213786,	6159606,	0
1213795,	9555001,	0
1213795,	9555001,	0
1214171,	6289303,	0
1214171,	6289303,	0
1214269,	5997513,	0
1214269,	5997513,	0
1214383,	2210470,	0
1214383,	2210470,	0
1216057,	6674089,	0
1216057,	6674089,	0
1216147,	7264555,	0
1216147,	7264555,	0
1216218,	4573821,	0
1216218,	4573821,	0
1216408,	3688489,	0
1216408,	3688489,	0
1216900,	5534910,	0
1216900,	5534910,	0
1217043,	3562217,	0
1217043,	3562217,	0
1218789,	2771672,	0
1218789,	2771672,	0
1219122,	5972410,	0
1219122,	5972410,	0
1219149,	5439232,	0
1219149,	5439232,	0
1219645,	5181196,	0
1219645,	5181196,	0
1220786,	5217833,	0
1220786,	5217833,	0
1222104,	6423808,	0
1222104,	6423808,	0
1222335,	6187125,	0
1222335,	6187125,	0
1222396,	4204952,	0
1222396,	4204952,	0
1223447,	8698893,	0
1223447,	8698893,	0
1223757,	3775716,	0
1223757,	3775716,	0
1224018,	7347570,	0
1224018,	7347570,	0
1224120,	8726877,	0
1224120,	8726877,	0
1224514,	8040540,	0
1224514,	8040540,	0
1224945,	3948041,	0
1224945,	3948041,	0
1225065,	6230482,	0
1225065,	6230482,	0
1225246,	6507839,	0
1225246,	6507839,	0
1227369,	3797947,	0
1227369,	3797947,	0
1227713,	1089223,	0
1227713,	1089223,	0
1227718,	1143908,	0
1227718,	1143908,	0
1227941,	8407689,	0
1227941,	8407689,	0
1227960,	6135762,	0
1227960,	6135762,	0
1228200,	5262928,	0
1228200,	5262928,	0
1228346,	5785474,	0
1228346,	5709834,	0
1228346,	5785474,	0
1228346,	5709834,	0
1228371,	8993337,	0
1228371,	8993337,	0
1229052,	6624372,	0
1229052,	6624372,	0
1229099,	9119591,	0
1229099,	9119591,	0
1229108,	6519198,	0
1229108,	6519198,	0
1229176,	4045303,	0
1229176,	4045303,	0
1229326,	7910173,	0
1229326,	7910173,	0
1229884,	5221263,	0
1229884,	5221263,	0
1231539,	4074550,	0
1231539,	4074550,	0
1231611,	7753681,	0
1231611,	7753681,	0
1232015,	5263814,	0
1232015,	5263814,	0
1232304,	9750575,	0
1232304,	9750575,	0
1232607,	7902085,	0
1232607,	7902085,	0
1232752,	5718866,	0
1232752,	5718866,	0
1233800,	7846729,	0
1233800,	7846729,	0
1233904,	7977395,	0
1233904,	7977395,	0
1234343,	6865890,	0
1234343,	6865890,	0
1234619,	1529637,	0
1234619,	1529637,	0
1234776,	1390135,	0
1234776,	1390135,	0
1235399,	2207099,	0
1235399,	2207099,	0
1235772,	7305465,	0
1235772,	7305465,	0
1236484,	3149843,	0
1236484,	3149843,	0
1237373,	4265383,	0
1237373,	4265383,	0
1237621,	6567937,	0
1237621,	6567937,	0
1237739,	2251213,	0
1237739,	2251213,	0
1237781,	2273195,	0
1237781,	2273195,	0
1238025,	7446884,	0
1238025,	7446884,	0
1238389,	8961151,	0
1238389,	8961151,	0
1238413,	5494860,	0
1238413,	5494860,	0
1238795,	6068843,	0
1238795,	6068843,	0
1239657,	9538709,	0
1239657,	9538709,	0
1239934,	1543755,	0
1239934,	1543755,	0
1240366,	5271250,	0
1240366,	5271250,	0
1240549,	7390092,	0
1240549,	7390092,	0
1240894,	9241843,	0
1240894,	9241843,	0
1240903,	6870269,	0
1240903,	6870269,	0
1241550,	3824909,	0
1241550,	3824909,	0
1241733,	1354052,	0
1241733,	1354052,	0
1242931,	1532340,	0
1242931,	1532340,	0
1243692,	9156961,	0
1243692,	9156961,	0
1243900,	1446207,	0
1243900,	1446207,	0
1244061,	9822104,	0
1244061,	9822104,	0
1244484,	6473953,	0
1244484,	6473953,	0
1245106,	8434745,	0
1245106,	8434745,	0
1245170,	5125404,	0
1245170,	5125404,	0
1246856,	2513283,	0
1246856,	2513283,	0
1247224,	7397779,	0
1247224,	7397779,	0
1248179,	8701445,	0
1248179,	8701445,	0
1248224,	2391576,	0
1248224,	2391576,	0
1249047,	8949773,	0
1249047,	8949773,	0
1249661,	6328011,	0
1249661,	6328011,	0
1250139,	9437204,	0
1250139,	9437204,	0
1250259,	2993392,	0
1250259,	2993392,	0
1251336,	7767786,	0
1251336,	7767786,	0
1251529,	2026698,	0
1251529,	2026698,	0
1252225,	8452467,	0
1252225,	8452467,	0
1252238,	6689608,	0
1252238,	6689608,	0
1252441,	7545682,	0
1252441,	7545682,	0
1252525,	1460338,	0
1252525,	1460338,	0
1252959,	9579994,	0
1252959,	9579994,	0
1253254,	1486415,	0
1253254,	1486415,	0
1253650,	7949313,	0
1253650,	7949313,	0
1253976,	6470345,	0
1253976,	6470345,	0
1254038,	8328884,	0
1254038,	8328884,	0
1254088,	4134658,	0
1254088,	4134658,	0
1254654,	6693634,	0
1254654,	6693634,	0
1254688,	5550531,	0
1254688,	5550531,	0
1254838,	6219897,	0
1254838,	6219897,	0
1255727,	5193706,	0
1255727,	5193706,	0
1255854,	5737691,	0
1255854,	5737691,	0
1255897,	4338662,	0
1255897,	4338662,	0
1256088,	9970214,	0
1256088,	9970214,	0
1256143,	3111747,	0
1256143,	3111747,	0
1259979,	5888294,	0
1259979,	5888294,	0
1260662,	3223712,	0
1260662,	3223712,	0
1260689,	9025155,	0
1260689,	9025155,	0
1261246,	2979311,	0
1261246,	2979311,	0
1261455,	4610204,	0
1261455,	4610204,	0
1261457,	1108063,	0
1261457,	1108063,	0
