The Revoked Drivers are:

UID		License No.	Vehicle No.
2080893,	5181053,	3992
7897524,	3572573,	2416
9964061,	4482105,	5849
2258724,	6196251,	3213
8471223,	9281802,	8792
9423089,	8744847,	2002
9012704,	1614074,	8262
7053219,	2179833,	5221
5512778,	2866908,	4311
6376137,	5796124,	1764
6422950,	7130535,	5869
4689343,	4124489,	4651
1746728,	2461280,	4812
4035173,	9993044,	8289
7926836,	1633922,	4717
5805573,	2506272,	7185
5828647,	7760330,	1926
7852468,	7738581,	3458
4300991,	7896067,	3212
1383660,	2133559,	1276
8233012,	5136582,	3805
8121168,	1191844,	5667
1703244,	4177395,	6014
1135841,	9507733,	9244
4386362,	6566916,	5089
8166479,	9932265,	5975
7165741,	2828179,	1937
9786897,	3156819,	4285
6836361,	6230719,	7715
7741972,	7873199,	3562
1973459,	2806278,	5538
5175041,	4687406,	6735
8431448,	7372082,	9252
5069129,	4906377,	6851
7575818,	4220466,	3896
6224497,	5055982,	8131
5932947,	5866111,	7157
3074584,	8264938,	7136
9892498,	7433285,	1819
8893249,	7540647,	9709
7376054,	4679359,	4041
9796478,	5891140,	9628
3144482,	4029752,	7542
4509975,	9824507,	4419
5063630,	1668681,	5865
5704260,	3855422,	1358
9337301,	2801784,	8077
1067510,	8864920,	6756
7458717,	1717576,	1914
2927530,	6183324,	2174
8432414,	4182771,	3584
9199716,	9795031,	9818
2896283,	6466889,	5603
5786644,	3723376,	6102
2139677,	8615563,	1907
4010069,	1332121,	5566
8332731,	6632856,	5388
6119241,	4834669,	4477
6986915,	5202326,	7508
8396783,	7719426,	5712
5123797,	7476475,	7181
8252211,	5907903,	4309
9269098,	4680738,	5460
1170355,	1183216,	8663
1170355,	1183216,	8663
1825567,	2879176,	9395
8271442,	7691917,	3514
7168873,	7372409,	5987
4691120,	1031457,	1238
3162848,	6933823,	7339
4782578,	2339589,	2801
9277871,	9637685,	6556
2007827,	2450749,	3446
4372720,	2759201,	3612
4432169,	7576274,	8135
2405481,	8607862,	9778
9582648,	1434700,	4374
1798546,	3374911,	8555
5533980,	5917427,	6830
1598050,	5709927,	4166
3189213,	4764703,	8359
7633963,	3052550,	4192
7077213,	2321828,	1706
5242874,	7142744,	8422
2050524,	1931081,	5101
9931305,	8482552,	1384
3533913,	4790236,	8627
2821305,	2484615,	3193
5959691,	3204186,	3132
9311750,	4982294,	8174
3470875,	9507461,	2878
5394523,	3366381,	7959
6860606,	9302297,	3770
2128943,	6213362,	1104
4094969,	9663172,	7394
3138862,	1554514,	7566
7933787,	1996436,	8693
8456961,	2750629,	5320
2884970,	9914594,	1203
5427528,	7679178,	3796
8601588,	7021890,	4660
9247626,	9718085,	6721
5976785,	5239806,	1478
2722719,	1755820,	7844
8782745,	4616346,	5536
3494373,	7210035,	2842
6103415,	8233725,	2572
4503916,	1005093,	1709
6561418,	8950418,	1450
2236291,	7070962,	7630
4434440,	8791904,	6117
8874816,	4448919,	5345
1731032,	2346325,	5450
7587923,	1373928,	2043
6823426,	3078472,	5129
6501844,	8031084,	1347
7774989,	9351232,	2331
1425885,	4381321,	8392
3580820,	4905327,	7976
1331417,	5767528,	4124
3884877,	5196249,	1450
5142330,	4240623,	7765
2779803,	5222388,	9022
1651844,	1166508,	3370
4926094,	1462682,	7560
3317351,	3808166,	2179
8628688,	9385445,	9923
9603989,	1389142,	2157
5749730,	3763419,	7525
4023676,	7674599,	1010
1864539,	1220495,	4103
3285345,	8046949,	5436
9499069,	9090180,	6013
9570629,	7301933,	3963
2210240,	2404763,	2305
5930555,	3928943,	8324
4154370,	6711252,	1872
1815477,	3140177,	8035
5668375,	2501026,	9658
7960382,	8887353,	1102
4626578,	9284437,	8240
3923815,	5771545,	2613
2885157,	8526413,	4296
5019024,	3482860,	4859
6018240,	7931279,	7716
2382704,	8793644,	4900
3223030,	8904720,	8453
6803030,	9452736,	4747
7642552,	7624562,	2652
5520383,	9215010,	1361
5358560,	1231216,	4394
7876874,	9462997,	2118
7636560,	3102478,	7250
8083033,	8328728,	1792
7665446,	8264680,	9922
6871080,	2357963,	9807
9878653,	2816481,	6187
1603120,	8116301,	5669
8898381,	9760964,	8083
7217890,	6810502,	6883
6652478,	3567388,	2169
4842743,	7064692,	5301
3454859,	2972647,	4006
3726479,	9382141,	3251
3172816,	2322908,	5103
9224396,	7365558,	9227
2599703,	4008234,	9380
5794574,	4956571,	1401
7198871,	8520623,	5438
5366480,	9711173,	3048
5553065,	4364187,	3005
6611734,	1375585,	2206
3270566,	1520377,	7719
2833130,	8946875,	4479
4330992,	6016435,	6920
8437605,	1588643,	5010
3973743,	4318199,	4480
8416210,	6213093,	7474
2977818,	3063917,	8742
4662696,	9637478,	1404
7532354,	2811376,	4924
8637023,	5353120,	4423
3208579,	7690835,	5673
2620928,	8047982,	6797
3138539,	9279245,	9909
1010691,	3371507,	7148
5130897,	4624037,	3508
7409958,	5951730,	8678
7898505,	8914528,	9589
4007255,	2565263,	4134
5394180,	8535667,	6714
7369845,	9763699,	6757
5459117,	1660064,	5876
3028365,	1190280,	1106
4518799,	8106965,	3296
9437262,	8476953,	1487
3910143,	5783098,	9941
8372592,	9256244,	2448
1444349,	4051967,	1106
1542188,	8140901,	8945
2025985,	4779925,	4427
8712896,	9811435,	4623
7236448,	2094987,	1320
9800503,	8394522,	8417
2896232,	9205842,	2023
9073358,	1392358,	8435
3320130,	7939269,	1348
3499063,	3400527,	6690
1089812,	9398630,	5623
2527229,	5937642,	3113
1960388,	8632023,	4252
3572876,	9094148,	9702
1281931,	8544132,	8403
9275081,	6962972,	9421
4649520,	5794625,	8629
5259842,	6727076,	6684
8464362,	5445082,	4171
9172746,	9227264,	5364
4425061,	1908033,	5969
4939252,	8641849,	7792
6975047,	1057860,	8547
3694759,	8140241,	2778
9677288,	8774885,	2882
9551433,	9196942,	5454
4382521,	4627557,	3181
8773612,	4019421,	4926
2879387,	5540124,	9065
8662153,	9241546,	1493
8371387,	4886045,	2899
1201845,	7412372,	5460
1578365,	1637122,	4084
4692875,	2495789,	9252
9715683,	3380123,	4040
8626597,	9689669,	3433
9645996,	2164616,	7309
1253254,	1486415,	5742
1238795,	6068843,	7568
6061463,	9798990,	8727
5699617,	2562653,	3878
5511551,	2415504,	0
7635337,	1407473,	8968
3742930,	6724694,	3746
4377268,	3151619,	1703
2474924,	1246154,	6740
7508446,	9536771,	3642
9355654,	9779588,	3185
4092721,	6013701,	5466
5715327,	7947820,	5069
6872157,	7154172,	4214
5989062,	2744535,	4971
9858711,	5443684,	2028
1932707,	9895037,	9171
6912263,	8830790,	3099
1731741,	6515454,	5097
9777825,	4069134,	6008
1947057,	5908661,	6311
4558320,	9213568,	1617
8951465,	2135203,	8043
6804591,	3128368,	2817
9909725,	2155280,	7480
2756353,	6205440,	8709
4355138,	4955526,	9889
1863067,	1910383,	7560
2553125,	1676146,	1670
8249698,	8092792,	3004
7377547,	7973573,	8420
4611852,	6551424,	8763
3621171,	4310729,	9322
6405797,	9658803,	4283
3254236,	1792600,	6687
2062693,	9442051,	9830
4115455,	4481643,	6859
3721666,	4167193,	6279
8267296,	6186822,	1194
5081047,	9865994,	8788
5464094,	9919862,	9021
9848123,	7954578,	8125
5226721,	9643330,	1725
3589129,	9526105,	5673
7622353,	5546623,	9513
1349923,	6214693,	5624
6118797,	4723946,	8277
7296147,	2189435,	2124
9940056,	2510580,	2069
2941451,	8441296,	8879
2841129,	8311149,	8619
6305623,	2241961,	8194
3357220,	8086428,	5140
9527760,	5448484,	4564
1981329,	1404776,	6800
3608655,	8809921,	8661
8090617,	3893039,	2705
9208900,	2340262,	8629
4623746,	5717972,	3235
6375037,	2498715,	4768
7354610,	1726827,	5888
4003100,	2014500,	6675
2554473,	6287043,	5370
3286186,	3190308,	6067
7148049,	2717665,	3974
3313035,	6711304,	2283
6342291,	6188339,	3904
4794919,	5900914,	7951
1755505,	5811106,	1861
4170127,	4616935,	9758
4911377,	4883354,	1728
8113586,	7894097,	3092
7579798,	2823482,	7634
1924833,	8888488,	3962
1089194,	8936214,	8381
6689116,	7048307,	4175
6596917,	8400308,	9148
9292080,	2847662,	6127
7671328,	3255908,	2818
4601872,	2478954,	6988
2633046,	5629459,	4408
9972089,	4536319,	9183
2127102,	6436181,	5357
6321909,	3883952,	7622
5353464,	1262655,	4908
1912159,	4696041,	6724
7021032,	9892613,	5249
2170486,	5658105,	9934
9335156,	6386630,	6439
4489638,	5835487,	8537
7227582,	3769441,	7768
5701682,	4864871,	2157
8942252,	5846515,	7427
4443936,	6490657,	9545
2251984,	5356633,	1292
5318866,	8415037,	5800
8076816,	5599440,	6846
6494551,	3783087,	9971
3160630,	1653126,	2627
1270772,	9798910,	6333
1237781,	2273195,	3018
4352839,	2369505,	7096
5356475,	9204612,	7058
6530559,	1852684,	6306
9194321,	1792268,	3378
6680124,	2602431,	1198
4043197,	8035660,	1567
1582903,	6136373,	4771
9434322,	6423817,	6506
5108196,	1166201,	3475
1642081,	4336490,	3913
6331868,	7919498,	7613
3953314,	5135228,	6690
5502269,	2632102,	4582
4576574,	2804356,	8094
1091086,	9178419,	2751
6272388,	1473379,	6306
6050936,	3981681,	1080
8259616,	1770740,	7982
9017091,	5459480,	3738
1695819,	3939689,	5550
9177683,	2445436,	7734
6311986,	3558000,	5597
4386796,	7745113,	4427
4569891,	9388576,	8170
6098380,	7071067,	8791
7497828,	1687054,	1497
3326168,	3398848,	4329
2940603,	3360761,	6452
4719470,	5333367,	7913
2838745,	5569922,	7307
2489936,	6624240,	3519
9047136,	2461736,	3653
7460200,	8137682,	3809
1710257,	5563896,	3219
3305711,	5075165,	8839
9097248,	4530416,	6831
9974031,	5335031,	6836
6954147,	4174608,	9116
8974139,	7125834,	2901
4283011,	8869486,	6141
5231316,	5531532,	6164
3999495,	6506894,	3805
4378746,	4765990,	3697
4715190,	6825658,	3370
2842578,	4587155,	8815
2167371,	5234681,	5997
3532708,	5607078,	3237
5600814,	5618676,	4594
5020048,	4419230,	8421
2065999,	5411170,	6455
7302944,	1121092,	2702
2539445,	3914037,	1997
3368738,	9688114,	5809
2123704,	8264145,	4839
7229991,	2633608,	8872
2605965,	4576145,	5317
2897209,	3786697,	2721
7595137,	3613255,	5408
2225353,	6387423,	8705
5647203,	5843987,	5713
7361913,	6974057,	6603
4895308,	2282322,	2156
8202983,	5919666,	4117
7833386,	5944290,	4042
4539524,	4950268,	1871
6431156,	1398783,	8524
8322450,	5884541,	8685
3906509,	2707017,	4212
1703057,	6486424,	7491
6344084,	9464025,	9193
5824629,	7181281,	8696
8091459,	3683298,	2276
1692439,	1212232,	9567
8368886,	4133940,	8931
7603731,	5966476,	2648
9189415,	8637898,	8642
6766396,	9410478,	1218
9065985,	8813512,	6435
2995169,	7826146,	2246
3451377,	4558213,	3401
7522484,	4009346,	2256
4616751,	7052728,	5448
7508199,	8320911,	8925
6715225,	1346024,	7064
9720680,	5262318,	3472
3588390,	1108445,	8862
2190323,	3780190,	7309
2644456,	3283334,	1843
4200608,	9178020,	4546
3171141,	9462912,	9232
7700410,	7250351,	6472
6963469,	8327640,	6247
6789999,	2063718,	4484
4096183,	6380520,	1922
6695535,	8322861,	2352
3410623,	6235946,	8967
4060676,	4311195,	2847
5652179,	7285068,	4806
5531554,	3962143,	9084
6317444,	1626480,	5958
2672337,	3845999,	9203
6817604,	7827423,	8045
4241531,	2818718,	6246
6802397,	7693828,	6631
2370748,	2291691,	8160
9277764,	4826473,	8618
9655824,	6810699,	3497
6582510,	2581725,	1993
8046479,	7345486,	2517
2808995,	6400485,	4223
8396050,	6886979,	1090
9709402,	6675766,	9505
9439711,	4749063,	2088
9737333,	2954111,	7082
9002907,	9876050,	4149
9716335,	5413244,	9242
8343905,	9863107,	6476
2986174,	2304112,	9376
3183925,	4257495,	5678
9900163,	9659244,	1380
6576020,	3702840,	2448
2283971,	1631257,	2883
4732183,	8694817,	8790
8129057,	9913709,	2654
3231059,	7063052,	2489
7798962,	1984418,	4541
6294664,	5919695,	3973
5407536,	8138848,	5871
7377325,	8137423,	3172
4564883,	1553616,	5343
4180979,	2599614,	7912
3470612,	9144251,	6051
5810278,	2014039,	2211
5240164,	3332936,	5495
6612138,	5694976,	1815
4370514,	4389047,	9600
4569594,	1897685,	5436
2022179,	1372079,	9840
8401657,	6153904,	7499
5741670,	7309990,	9429
1942441,	7557988,	9035
8949881,	9730278,	6361
7973566,	1118423,	2461
1280596,	6706058,	1898
8096805,	1234529,	4983
4106338,	9172364,	1942
7195270,	8285543,	1315
3767532,	9726872,	2759
3386829,	1505648,	1205
5004530,	8821425,	1955
3157980,	1827163,	8996
9071241,	3127265,	8291
7811460,	2321869,	9107
3467179,	8272106,	5462
2205942,	7086153,	8821
4426799,	2964332,	2985
6313363,	2476647,	3791
2730826,	2717596,	2508
3961424,	8447327,	6151
4115311,	7854841,	7479
3507135,	4154799,	7103
7190689,	3121512,	2101
2684952,	2218971,	4594
2648906,	4523048,	3686
9668869,	9870004,	6897
5283122,	8040952,	3845
2231927,	4566606,	2910
6631504,	9859425,	6326
7005648,	4145643,	4671
7808618,	7040836,	3345
9042582,	2969947,	3823
7300517,	6040828,	4635
8374207,	6256475,	7213
3168837,	9473999,	4012
2334442,	8737880,	9132
9351837,	7559830,	5943
9435883,	4308512,	3738
1503331,	7080154,	9990
2728282,	4249642,	5635
6362441,	5557030,	7716
4563275,	2854366,	7358
7080628,	4987341,	9686
6369443,	4312820,	6778
2034503,	5587445,	5335
7240170,	9249918,	1811
2957640,	6621412,	8413
8994210,	7353451,	2171
8943646,	2990424,	7952
9182266,	2880824,	3162
4360662,	8539952,	3511
7909731,	1484989,	7390
7567066,	6349740,	6425
1733306,	3116622,	3045
3827629,	9011209,	8263
5543884,	2422556,	9298
9018289,	7829317,	2604
6191741,	6134048,	8891
1862895,	9403603,	9266
3351921,	8588153,	1284
7314111,	8684865,	7709
8294822,	9393988,	8440
4481850,	3598874,	7328
1331519,	3053849,	2584
9715711,	9754776,	6979
8706444,	6020898,	4667
4599431,	8344134,	5547
7321088,	3051550,	1195
9467240,	5918064,	9162
3755123,	2304533,	3477
4680539,	4214046,	2403
7961140,	7119664,	8210
5545604,	1184196,	8830
9576438,	2715990,	8996
5143759,	5498838,	5142
3264071,	8411732,	3689
9933335,	4938164,	9001
1327494,	4143217,	2675
7878569,	9625712,	9080
4898779,	2272271,	4021
1214171,	6289303,	6849
7128141,	3534485,	3098
6140729,	8141397,	3028
1596874,	4731112,	7053
5047409,	9910619,	9874
4616059,	4073934,	4798
8574382,	5335188,	2135
3706532,	2508924,	3654
2762289,	5880806,	7358
7352665,	5645318,	3118
7868082,	3342604,	1747
1091724,	8957452,	8096
4554627,	8705020,	6441
1752082,	7273477,	6998
2170706,	6535745,	7858
8117562,	6430237,	1720
5296114,	6775272,	4469
9448477,	2967752,	4137
1357667,	5540774,	2713
6388005,	7480192,	2441
1454978,	1825094,	4765
8199148,	9773574,	8499
1017723,	6911645,	1073
7064637,	9144940,	5913
7645516,	6967605,	1509
4148679,	5467914,	5974
1999755,	9691276,	9110
9513546,	9877227,	1920
8967043,	1840885,	7751
8584690,	2834501,	4496
3641815,	6614585,	6547
5982258,	6622776,	9841
9185415,	2682638,	3079
2993664,	1182107,	7790
8404999,	7076134,	4394
3173510,	1327878,	4173
8713498,	7937256,	5716
3493337,	3264755,	8193
6514849,	7401785,	4345
9424990,	9272862,	7568
5521474,	4389915,	4399
1885691,	6324847,	9898
2817926,	2676282,	1419
1145058,	4933316,	4151
7087720,	8787378,	7414
8506683,	7468119,	1005
8481812,	1405636,	4593
9863525,	6673694,	1538
4438692,	8068272,	7670
4768457,	3253719,	2833
8436029,	9057220,	1672
6890141,	7889517,	3475
8069889,	6666222,	6319
1932673,	9340567,	2420
5120051,	4378763,	8141
3799899,	6528411,	2435
4066494,	1295310,	1105
2701583,	2477545,	8098
4673636,	4142550,	9988
6120058,	2111294,	8328
8941751,	3218379,	4680
8220947,	2028690,	2626
6124909,	8928743,	6189
6626065,	1655086,	4819
1690513,	3814058,	4525
7888725,	6662973,	3423
3336172,	9604144,	1830
6895358,	3700656,	9943
3878274,	8514683,	6131
6239878,	7817370,	5123
7518363,	4194828,	9354
7448563,	5620008,	1084
5825901,	4377271,	5789
3596844,	5270906,	8145
4635848,	8432620,	3993
5620012,	7201018,	2172
8498570,	1914866,	3086
3179478,	5342113,	4017
3544469,	7880056,	3295
1038632,	1171330,	1562
8763282,	2883359,	8111
5000432,	8447833,	5917
8212218,	9373574,	4781
6310086,	5359185,	5709
5193925,	7802579,	7273
7922599,	3126815,	1126
3064220,	9491573,	9651
5664947,	8844725,	4119
8911344,	2067635,	5687
1592962,	6738294,	2939
7039402,	7407682,	1564
7281383,	8310051,	9784
8556960,	5284215,	9294
4667194,	7858970,	5817
9629403,	2238884,	6177
3819775,	5900007,	2343
9117304,	7007188,	9107
3839653,	7566945,	6950
2805325,	2202377,	5183
5762266,	4419671,	7315
6901392,	5200023,	8687
9634841,	1626410,	7095
9590161,	2814567,	9690
2449433,	6749792,	8768
7970652,	2776240,	5737
7425724,	8085636,	3364
4582940,	4452171,	3888
1623380,	2996906,	8127
7033072,	8023246,	3822
5945445,	9205434,	3156
9311053,	5610162,	9861
5515678,	5083969,	4463
6355482,	3668132,	4327
1393323,	8382269,	7691
4835896,	9744127,	5914
8063343,	6727090,	1985
9734057,	5827435,	1189
7278615,	3712679,	7607
4678212,	8849123,	5352
2611347,	3311196,	1387
7805369,	9392036,	9660
1070501,	2211404,	2094
6210183,	9720077,	5296
7554360,	8570318,	6120
3924644,	5036671,	3899
5581700,	8334911,	9504
3561969,	5658216,	3258
7052607,	7091369,	5023
6922969,	2592245,	4459
8183558,	1780004,	8695
3473627,	7191754,	9034
4292929,	8534511,	2016
1356106,	8239880,	3436
2737422,	4888589,	4808
1367939,	9101590,	7793
3036266,	7642492,	7018
1306582,	4389745,	9540
1815961,	3802165,	6541
4008402,	2402051,	3997
5869973,	4350273,	3118
2525678,	6501334,	3819
3278157,	3565816,	5418
8868714,	1703389,	8213
7941878,	4770541,	7002
4427456,	9010473,	3682
8387577,	9666929,	2089
8587549,	8429281,	8309
3741998,	4202572,	1668
3711082,	3000538,	9314
8973726,	3425594,	6890
6222179,	4392121,	6188
6222179,	4392121,	6188
4857031,	3473389,	3864
1328678,	8880116,	8730
7755215,	9713635,	1889
5654154,	6770512,	9700
4366606,	6952145,	9043
1579597,	1332159,	5528
1321860,	6202934,	3186
1744548,	6982038,	6546
1097199,	5692495,	6385
7047858,	1297275,	1726
2203350,	5327055,	3079
5387971,	6623290,	6851
6576435,	6645002,	8377
1115690,	1575732,	6700
8589528,	8155227,	4219
7091492,	6064517,	8488
6085337,	3042342,	9911
9189929,	9892466,	7962
6541848,	5266923,	1444
3048782,	3055805,	3504
4137685,	2002838,	5789
8268536,	2618098,	6179
5629074,	5890694,	3510
9148582,	4946740,	5941
4013533,	2279898,	3770
6280364,	6031867,	5470
4671894,	6095697,	8379
5232472,	7670010,	4230
6620112,	7943841,	7349
4798654,	2380424,	8870
7973026,	7309597,	7838
6408003,	2509276,	5985
1495940,	8664006,	8408
6091981,	6699341,	8710
7042991,	4033045,	7745
8779383,	7719725,	2686
8558986,	9779170,	7047
6322712,	3502614,	3533
9864197,	8747843,	9715
9397117,	2337134,	9508
3761918,	2378872,	5208
7890434,	9876319,	3039
3768463,	8198040,	2001
8238445,	6541749,	9179
2489001,	8171580,	4617
6929625,	4019491,	4118
2271943,	5258811,	2337
7445398,	4651106,	9120
4775608,	7715404,	2681
6886122,	5840388,	5625
9083045,	4301448,	8427
5262332,	5291929,	4523
9278126,	9470609,	4578
9231651,	1359847,	5754
2083867,	2745779,	6445
6939032,	3011221,	9154
5027473,	5540775,	8195
9856730,	2091370,	4540
7219791,	5659410,	0
9146433,	9941795,	7103
6376058,	5019982,	7568
2093627,	1827305,	4549
9988178,	5955201,	8290
7095875,	3752637,	4945
4783471,	5843092,	9865
6410169,	9647809,	3767
3966787,	5360097,	8572
2103488,	1715594,	1715
4964377,	6383590,	7351
5105091,	1809703,	9937
6614215,	7218741,	9210
5256872,	6727201,	7376
1139886,	5673079,	5760
3098755,	8786352,	1182
9554638,	6137408,	1169
8573981,	9166051,	3124
4215862,	1552254,	7522
3513504,	6849102,	9061
6879540,	4765456,	3436
4963379,	9960040,	6437
5174622,	3325745,	7249
3417895,	4766712,	9649
2857708,	4201095,	8521
5865349,	4399173,	5071
4727542,	9153250,	9050
2008504,	2835391,	2515
2596373,	6385964,	2871
1126282,	6785023,	7743
1251529,	2026698,	1941
4065845,	9283320,	9647
9083385,	7211072,	4517
2933746,	1303711,	2627
6640505,	8454387,	7050
2826092,	9009742,	6174
7934068,	2475410,	1268
9172464,	4332418,	2369
1655972,	3376705,	8978
9812835,	2264030,	6051
4222526,	9077975,	4112
5501073,	2642618,	3890
8857144,	4081603,	3238
3804693,	3210671,	3610
9631881,	3813086,	8400
9946031,	5432969,	9777
1765352,	2920869,	7632
5491048,	1830952,	7294
6790519,	6312560,	1873
6458214,	3972639,	3004
6369025,	8342644,	2960
5812354,	5022582,	3461
3352693,	6678463,	8097
7821360,	9045572,	8331
8564731,	6196822,	9564
2654846,	8458804,	6061
7156891,	7284083,	8161
5591318,	9939785,	1327
2395960,	6659353,	4265
8588128,	7066526,	7370
2773801,	9991091,	6633
8585696,	9519401,	7805
9165300,	6103022,	7207
7811220,	4001504,	7452
5477062,	7942903,	3335
3193228,	4468201,	4530
9925738,	5065245,	8101
8743466,	1590839,	6754
3702741,	1525558,	2885
1374007,	9163091,	2701
4409730,	9299773,	7758
4315814,	2636017,	6334
5756710,	6174487,	7278
2612139,	6176502,	1171
6984797,	5137985,	9502
9484335,	6837347,	8429
9055084,	4554010,	3505
1364091,	3910904,	8778
9099808,	6786773,	9340
5749123,	5674845,	2082
1845119,	3026739,	8687
2146368,	2957941,	2358
3914211,	6021676,	4033
2235489,	1945405,	4228
2990050,	2335485,	5277
6951149,	8202664,	1668
4331989,	7948252,	8588
5661429,	9385078,	6279
8555556,	8040372,	8231
5087241,	9950906,	3119
6890297,	7658664,	9627
1307879,	1306239,	2155
7659646,	6763137,	4110
1042398,	7418135,	5774
3716032,	2102361,	5230
5341184,	1244674,	7668
8617815,	2143514,	1550
7442726,	5100312,	2131
1766787,	4772818,	3609
8026076,	4998128,	6043
6138523,	4624819,	5283
5264810,	3102118,	7042
9406894,	3123438,	6527
5382498,	7155487,	4337
7545556,	5998675,	2816
1849802,	9211941,	4805
6858679,	3091463,	7079
4046927,	4356281,	3079
1174003,	9527295,	9642
3937633,	3993049,	2349
7585884,	8374622,	3313
6754170,	8523709,	3262
8582554,	7119324,	5147
2076675,	2161002,	9448
8653642,	8891885,	2063
9206990,	1533361,	1113
7969680,	8654800,	8069
6652647,	7971217,	4055
3520555,	3271515,	6547
3166427,	8269293,	2252
4408541,	5668713,	4610
4513963,	2878812,	7622
5851649,	4448278,	3800
9642022,	9378726,	1245
2701200,	5475017,	7604
4536364,	4722520,	1129
7618319,	9550630,	4875
8935206,	1363617,	9079
7123173,	2290033,	2180
9318473,	1944010,	1470
3110401,	7053363,	9063
1508227,	8228361,	9048
3316119,	8500750,	6353
9778652,	2680259,	5762
6358405,	2859100,	2836
9175387,	8641797,	6168
1122940,	9661545,	3721
1637967,	3545528,	1837
3772163,	4117914,	8514
8854289,	5792193,	6218
7302268,	6277300,	6485
3210809,	5544185,	1606
6115905,	3591598,	6035
9934865,	6257834,	2654
2417827,	2258382,	4788
3622531,	1710660,	3521
2462048,	9342016,	9019
8090021,	9874216,	8296
2145719,	2207426,	1441
9048402,	8047870,	3587
4314032,	9655470,	6396
9394694,	8990089,	5758
5988792,	4942353,	2581
1398445,	2741085,	2410
5675712,	1567970,	9074
6204338,	8394828,	9938
7619439,	4100439,	7142
4000538,	4612763,	1923
1770922,	4711993,	1283
9969052,	8161165,	8083
4299730,	1833022,	1148
2735582,	8966500,	3087
7878203,	7847225,	5866
9215900,	2650806,	4254
3466842,	2580715,	2201
1031429,	5309964,	2980
2907156,	1029154,	1283
3148734,	7200013,	6440
5357444,	3409016,	6542
7489674,	7058580,	1761
7622751,	4135789,	8068
8123295,	4434089,	1144
3915120,	9541427,	7233
6644387,	2416501,	1092
6975375,	5509916,	2164
4796285,	2851435,	7768
7904842,	5916734,	6926
3616413,	5271391,	9691
5518262,	8740235,	7322
6331990,	4646127,	9261
7244099,	8508331,	7848
6502630,	2080371,	9185
3783169,	4036795,	2959
9379295,	1634402,	7002
9050533,	1881460,	4296
4561905,	9760777,	5817
6540473,	4223054,	4374
6619613,	7219025,	6307
6896120,	5280961,	5396
7126289,	4890034,	4200
7247339,	1447435,	3073
1868978,	2465787,	7042
9993734,	5092249,	3032
8563990,	6826741,	3761
5178698,	8264154,	6493
6443478,	6261613,	5003
6493132,	9323401,	5226
3727825,	4026110,	2963
4701899,	9500730,	1163
7385456,	9823415,	7887
1227960,	6135762,	1101
3774569,	6723748,	9441
